174.25300000000004 8.014000000000001 14.088000000000001 2040897.7333238942 6 True
173.83100000000002 8.071000000000002 14.144 2040657.674562547 6 True
173.40999999999997 8.053 14.168000000000001 2032275.0012360488 6 True
172.98900000000003 8.189 14.112 2024798.3541525358 6 True
172.567 8.367 13.976 2011624.984934402 6 True
172.14599999999996 8.376000000000001 14.039000000000001 2009034.953989506 6 True
170.88199999999995 8.085 14.255 1984528.0458322307 6 True
159.08299999999997 -1.552 1.2930000000000001 212002.5533495297 5 False
158.66200000000003 -1.799 1.31 232322.98025078874 5 False
158.24099999999999 -1.758 1.32 228285.77632743516 5 False
157.81899999999996 -1.72 1.326 224321.36140789356 5 False
157.39800000000002 -1.718 1.323 222775.2697353182 5 False
156.97699999999998 -1.72 1.303 220506.9683217248 5 False
156.55499999999995 -1.796 1.284 224399.97318339086 5 False
156.13400000000001 -1.73 1.301 218830.082919346 5 False
155.712 -1.702 1.286 214492.7080755969 5 False
155.29100000000005 -1.663 1.254 208293.4614642196 5 False
154.87 -1.5919999999999999 1.125 193894.51163056522 5 False
154.44799999999998 -1.5899999999999999 0.978 184660.53188293427 5 False
154.02700000000004 -1.492 0.8860000000000001 170721.19953231292 5 False
153.606 -1.424 0.8400000000000001 161770.78158717087 5 False
153.18399999999997 -1.4 0.8210000000000001 157932.71898736304 5 False
152.76300000000003 -1.416 0.8280000000000001 158744.31810606993 5 False
152.34199999999998 -1.415 0.8240000000000001 157593.40077469853 5 False
151.91999999999996 -1.444 0.8130000000000001 158607.05755805058 5 False
151.49900000000002 -1.4729999999999999 0.8500000000000001 161871.31915362098 5 False
151.077 -1.5 0.867 163988.57301175524 5 False
150.65599999999995 -1.506 0.8600000000000001 163237.35066951424 5 False
150.235 -1.4929999999999999 0.855 161037.70110667424 5 False
149.813 -1.4829999999999999 0.855 159327.2708326262 5 False
149.39200000000005 -1.4489999999999998 0.879 156855.31257842702 5 False
148.971 -1.382 0.8360000000000001 148648.16730688346 5 False
148.54899999999998 -1.54 0.968 166455.1392308431 5 False
148.12800000000004 -1.599 1.115 177378.769419631 5 False
147.70600000000002 -1.7149999999999999 1.573 210548.3077487188 5 False
147.28499999999997 -1.791 1.8639999999999999 232546.6358444467 5 False
146.86400000000003 -1.786 1.807 227255.4867868652 5 False
146.442 -1.7409999999999999 1.566 208253.24030436846 5 False
146.02099999999996 -1.678 1.348 190320.63825825852 5 False
145.60000000000002 -1.654 1.232 181314.29511696432 5 False
145.178 -1.699 1.173 180455.19037000008 5 False
144.75699999999995 -1.736 1.215 184133.3834056711 5 False
144.33500000000004 -1.751 1.512 199867.08748891432 5 False
143.914 -1.778 1.786 216453.1525905252 5 False
143.49300000000005 -1.818 1.888 223801.67916740756 5 False
143.07100000000003 -1.777 1.94 223322.25655395715 5 False
142.64999999999998 -1.7389999999999999 1.9460000000000002 220233.9190556736 5 False
142.22900000000004 -1.815 1.905 220732.02913407199 5 False
141.80700000000002 -1.726 1.778 206645.66119551228 5 False
141.38599999999997 -1.7069999999999999 1.699 199653.85257681532 5 False
140.96500000000003 -1.699 1.597 192148.36465787346 5 False
140.543 -1.66 1.556 186371.92179236247 5 False
140.12199999999996 -1.662 1.605 188125.17528606887 5 False
139.70000000000005 -1.7029999999999998 1.6 189117.3966480638 5 False
139.279 -1.7029999999999998 1.657 191148.23434174867 5 False
138.85799999999995 -1.7109999999999999 1.798 198462.13508269427 5 False
138.43600000000004 -1.742 1.874 203345.57008516372 5 False
138.015 -1.788 1.897 205920.23105679467 5 False
