-107.027;-9.3425;-7.6554;573759.268783135
-107.448;-9.3605;-7.6564;578979.167298859
-107.869;-9.3265;-7.5994;580514.867778595
-108.291;-9.2545;-7.5994;582355.615228862
-108.712;-9.1485;-7.5454;581199.29912053
-109.133;-9.0425;-7.4204;577744.10861365
-109.555;-8.9255;-7.3514;575541.362772046
-109.976;-8.6835;-7.3644;571077.826797758
-110.397;-9.3175;-7.4964;604414.040578341
-110.818;-10.0645;-7.4754;638480.213715462
-111.24;-8.3575;-6.9864;558989.640822287
-111.661;-8.1465;-6.9774;554599.618916477
-112.082;-8.8455;-7.2664;596366.748378566
-112.504;-9.1585;-7.2454;612964.978902297
-112.925;-8.9545;-7.2054;607808.900391102
-113.346;-8.6535;-7.1564;598272.473608068
-113.768;-8.7365;-7.1324;605359.937105384
-114.189;-8.5545;-7.0944;600943.446281005
-114.61;-8.3415;-7.1204;597416.299071773
-115.031;-8.3745;-7.1844;605472.583555412
-115.453;-8.9705;-7.2404;637229.630230469
-115.874;-9.2515;-7.1654;651569.020721464
-116.295;-9.2355;-7.2574;658778.634852124
-116.717;-9.2695;-7.1874;662649.12365627
-117.277;-8.9825;-7.0524;651380.239956631
-120.645;-61.3615;-41.1674;4460140.65737124
-121.487;-61.1675;-41.0664;4509309.66588872
-122.329;-60.8755;-41.0354;4555923.39983153
-123.171;-60.7745;-41.1414;4617324.30921018
-124.013;-60.7725;-41.2604;4684821.61670352
-124.855;-60.8055;-41.4584;4757617.92393978
-125.697;-60.5185;-41.4444;4805959.75348056
-126.539;-60.9025;-41.3764;4889082.67397793
-127.381;-61.2535;-41.3924;4974520.46726695
-128.223;-61.1335;-41.3664;5032731.22857807
-129.065;-60.6765;-41.3394;5071879.20400122
-129.907;-60.9225;-41.3684;5153648.10440616
-130.749;-61.2135;-41.5364;5244430.32354411
-131.591;-61.2755;-41.5004;5314428.82403432
-132.433;-61.0555;-41.1694;5355919.0190164
-133.275;-60.2355;-41.1044;5371566.74717764
-134.117;-60.7175;-41.4124;5482302.23125958
-134.959;-60.8255;-41.3934;5557288.84964293
-135.801;-60.1745;-41.0864;5572484.88469137
-136.643;-60.2375;-40.9984;5641993.29758944
-137.485;-60.9565;-41.1774;5766262.38327294
-138.327;-60.9465;-41.2544;5839872.58612485
-139.169;-60.8185;-41.4454;5911298.3227238
-154.325;-13.2455;-15.5704;2018983.29288997
-155.167;-12.7685;-15.4434;2000753.06176366
-155.167;-12.7685;-15.4434;2000753.06176366
-156.851;-11.3505;-14.3974;1870488.90147222
-157.693;-11.1345;-14.4274;1879364.12333235
