737.253;140.316;6.348;14.187;1269019.20396652;6;True
736.831;139.894;6.405;14.243;1267437.64827811;6;True
736.41;139.473;6.387;14.267;1260992.62140525;6;True
735.989;139.052;6.523;14.211;1253804.33551618;6;True
735.567;138.63;6.701;14.075;1242394.96939595;6;True
735.146;138.209;6.71;14.138;1239673.76846855;6;True
733.882;136.945;6.419;14.354;1222887.57881655;6;True
541.605;-55.332;-66.4975;-42.5634;1002431.86226754;6;True
540.763;-56.174;-66.3965;-42.6694;1032808.79671221;6;True
539.921;-57.016;-66.3945;-42.7884;1064848.17992078;6;True
539.079;-57.858;-66.4275;-42.9864;1098407.30962803;6;True
538.237;-58.7;-66.1405;-42.9724;1127060.09101883;6;True
537.395;-59.542;-66.5245;-42.9044;1163821.42296319;6;True
536.553;-60.384;-66.8755;-42.9204;1201564.37504327;6;True
535.711;-61.226;-66.7555;-42.8944;1233519.37483632;6;True
534.869;-62.068;-66.2985;-42.8674;1261309.77851143;6;True
534.027;-62.91;-66.5445;-42.8964;1299413.30452713;6;True
533.185;-63.752;-66.8355;-43.0644;1340085.93217483;6;True
532.343;-64.594;-66.8975;-43.0284;1376282.71887208;6;True
531.501;-65.436;-66.6775;-42.6974;1405934.75646879;6;True
530.659;-66.278;-65.8575;-42.6324;1429148.61390048;6;True
529.817;-67.12;-66.3395;-42.9404;1476377.60485058;6;True
528.975;-67.962;-66.4475;-42.9214;1515190.8899137;6;True
528.133;-68.804;-65.7965;-42.6144;1538963.20663725;6;True
527.291;-69.646;-65.8595;-42.5264;1576963.18701432;6;True
526.449;-70.488;-66.5785;-42.7054;1629777.5319066;6;True
525.607;-71.33;-66.5685;-42.7824;1669646.66760676;6;True
524.765;-72.172;-66.4405;-42.9734;1709209.15930895;6;True
