37.08100000000002 9.811 13.402000000000001 94708.42554192184
36.65899999999999 9.868 13.458 93004.53184277602
36.23799999999994 9.85 13.482000000000001 90928.20102364334
35.81700000000001 9.985999999999999 13.426 89017.24481340311
35.39499999999998 10.164 13.290000000000001 86924.7326026411
34.97399999999993 10.173 13.353000000000002 85150.92911306863
33.70999999999992 9.882 13.569 79104.32243294336
21.910999999999945 0.245 0.607 1303.2288034429062
21.49000000000001 -0.0020000000000000018 0.624 1195.0709420758658
21.06899999999996 0.039 0.634 1169.3143330632183
20.646999999999935 0.077 0.64 1139.5899756648903
20.226 0.079 0.637 1088.9499509823656
19.80499999999995 0.077 0.617 1011.4042256340507
19.382999999999925 0.0010000000000000009 0.598 931.7036955556181
18.96199999999999 0.067 0.615 922.4429043867656
18.539999999999964 0.095 0.6 865.9272154970179
18.119000000000028 0.134 0.568 794.5332123860104
17.69799999999998 0.20500000000000002 0.439 629.3344665723341
17.275999999999954 0.20700000000000002 0.292 443.01356726432306
16.855000000000018 0.305 0.2 429.6929051123538
16.43399999999997 0.373 0.15399999999999997 451.96813287871885
16.011999999999944 0.397 0.135 445.8375322131469
15.591000000000008 0.381 0.14200000000000002 409.8748248922384
15.169999999999959 0.382 0.138 387.6189953175633
14.747999999999934 0.353 0.127 338.3810087476355
14.326999999999998 0.324 0.16399999999999998 309.1155506050161
13.904999999999973 0.29700000000000004 0.181 278.8783897122616
13.483999999999924 0.29100000000000004 0.174 255.64613656694047
13.062999999999988 0.304 0.16899999999999998 246.13382134325153
12.640999999999963 0.314 0.16899999999999998 236.30180258054142
12.220000000000027 0.348 0.193 246.42774045794812
11.798999999999978 0.41500000000000004 0.14999999999999997 254.7623779176468
11.376999999999953 0.257 0.282 204.80000721429022
10.956000000000017 0.198 0.429 235.1954701139635
10.533999999999992 0.082 0.887 409.9134922900083
10.112999999999943 0.006000000000000005 1.178 499.6259344928678
9.692000000000007 0.01100000000000001 1.121 436.70419787446946
9.269999999999982 0.056 0.88 314.23442178004564
8.848999999999933 0.119 0.662 218.41684205133174
8.427999999999997 0.14300000000000002 0.546 166.257834222504
8.005999999999972 0.098 0.487 132.04258784961146
7.584999999999923 0.061000000000000006 0.529 127.04840612702036
7.163000000000011 0.046000000000000006 0.826 176.02582962047336
6.741999999999962 0.019000000000000003 1.1 207.38101344107062
6.321000000000026 -0.02099999999999999 1.202 199.19404635490656
5.899000000000001 0.020000000000000004 1.254 180.985421180745
5.477999999999952 0.058 1.26 156.96696730131913
5.057000000000016 -0.018000000000000002 1.2189999999999999 129.29180246601638
4.634999999999991 0.07100000000000001 1.092 97.49271839919074
4.213999999999942 0.09 1.013 74.89276276270326
3.7930000000000064 0.098 0.911 54.66590439358945
3.370999999999981 0.137 0.87 41.50398122111756
2.949999999999932 0.135 0.919 33.521976093563694
2.52800000000002 0.094 0.9139999999999999 24.351127771615914
2.106999999999971 0.094 0.971 17.96006455368166
1.6859999999999218 0.08600000000000001 1.112 13.147672953389318
1.26400000000001 0.055 1.188 7.87969754354042
0.8429999999999609 0.009000000000000008 1.2109999999999999 3.5689899175287683
0.42200000000002547 -0.016 1.213 0.895895831350115
0.0 0.0 1.228 0.0
-0.4210000000000491 0.018000000000000002 1.242 0.9129887532692461
-0.8430000000000746 0.027999999999999997 1.242 3.6611802957956376
-1.26400000000001 0.041 1.254 8.312998908186376
-1.26400000000001 -0.882 -0.896 8.33025708815581
-1.6850000000000591 0.051000000000000004 1.2610000000000001 14.859487646203155
-1.6850000000000591 -0.745 -0.88 13.575810479051137
-2.106999999999971 0.037000000000000005 1.256 23.133487320066084
-2.106999999999971 -0.544 -0.9 19.361014232701958
-2.52800000000002 -0.008999999999999994 1.2429999999999999 32.94357199928795
-2.52800000000002 -0.44300000000000006 -0.8470000000000001 25.33261397123269
-2.949000000000069 -0.007999999999999993 1.2149999999999999 43.819687126241625
-2.949000000000069 -0.515 -0.8450000000000001 35.688670579769735
-3.370999999999981 -0.063 1.163 54.886750838885504
-3.370999999999981 -0.45400000000000007 -0.8830000000000001 46.78935395338128
-3.79200000000003 0.043000000000000003 1.093 65.22689138534653
-3.79200000000003 -0.214 -0.9149999999999999 56.03459130994102
-4.213000000000079 0.154 1.059 78.76931240762902
-4.213000000000079 -0.5740000000000001 -0.959 82.26696330410427
-4.634999999999991 0.221 1.025 93.41667691536763
-4.634999999999991 -0.8320000000000001 -1.085 121.81206994816715
-5.05600000000004 0.159 1.0030000000000001 107.65608175515885
-5.4780000000000655 0.155 0.982 123.7181037281714
-5.899000000000001 0.16799999999999998 0.942 138.0832097616201
-6.32000000000005 0.198 0.9530000000000001 161.2270329430905
-6.7420000000000755 0.247 0.968 188.31459582714686
-7.163000000000011 0.249 0.9099999999999999 200.74446618725884
-7.58400000000006 0.021000000000000005 1.021 243.58372624870785
-8.005999999999972 0.124 0.966 258.87564882991364
-8.005999999999972 -0.845 -1.1509999999999998 379.5380208103962
-8.427000000000021 0.23 0.9239999999999999 280.4181263530885
-8.427000000000021 -0.771 -1.218 424.5209596962401
-8.849000000000046 0.203 0.95 315.45794801500364
-8.849000000000046 -0.717 -1.109 428.8366853363259
-9.269999999999982 0.202 0.9319999999999999 339.8424800048457
-9.691000000000031 0.21100000000000002 0.8979999999999999 359.2666167237763
-9.691000000000031 -1.034 -1.3210000000000002 653.35387372918
-10.113000000000056 0.107 0.876 374.2949707623674
-10.113000000000056 -1.061 -1.3210000000000002 718.6089870860877
-10.533999999999992 0.33399999999999996 0.761 382.4354656931733
-10.955000000000041 0.363 0.866 467.331845787943
-11.377000000000066 0.753 0.384 453.71175445364804
-11.798000000000002 0.173 0.929 545.467969456158
-12.220000000000027 0.188 0.849 538.4916700234203
-15.168999999999983 0.277 0.008000000000000007 264.4288005711504
-15.168999999999983 0.28600000000000003 0.0020000000000000018 272.9132302622532
-15.590000000000032 0.045000000000000005 0.11499999999999999 124.4689963310374
-16.012000000000057 0.186 0.123 237.0896492300764
-21.067999999999984 -0.20099999999999998 -0.5419999999999999 1064.047792333995
-21.49000000000001 -0.18699999999999997 -0.4700000000000001 968.7588929651687
-22.331999999999994 -0.28900000000000003 -0.646 1463.6508067514926
-22.75400000000002 -0.258 -0.523 1252.1270257972842
-23.175000000000068 -0.135 -0.33499999999999996 804.4435293289515
-23.59699999999998 -0.07899999999999999 -0.239 581.2487862456877
-24.01800000000003 -0.118 -0.14300000000000002 443.5232953333056
-24.439000000000078 -0.126 -0.07999999999999996 369.6745073157379
-24.86099999999999 -0.10999999999999999 -0.06000000000000005 321.1597037955062
-25.28200000000004 -0.10200000000000001 -0.039000000000000035 289.45835068988595
-25.702999999999975 -0.10200000000000001 -0.018000000000000016 283.7664520690977
-26.125 -0.10200000000000001 -0.020000000000000018 294.1974616948245
