538.237;-50.465;-33.839;72996136.0673214
537.395;-50.849;-33.771;73105256.2241769
536.553;-51.2;-33.787;73236314.0673463
535.711;-51.08;-33.761;72870413.5291291
534.869;-50.623;-33.734;72172063.4887745
534.027;-50.869;-33.763;72206259.0660158
533.185;-51.16;-33.931;72374114.9679988
532.343;-51.222;-33.895;72183087.8966493
531.501;-51.002;-33.564;71526235.7116814
530.659;-50.182;-33.499;70459672.2387445
529.817;-50.664;-33.807;70901982.4040835
528.975;-50.772;-33.788;70768864.70062
528.133;-50.121;-33.481;69720235.1267162
527.291;-50.184;-33.393;69502256.8509772
526.449;-50.903;-33.572;70083003.0442639
525.607;-50.893;-33.649;69898052.2307623
524.765;-50.765;-33.84;69673144.0521334
509.609;-3.192;-7.965;9241359.74510678
508.767;-2.715;-7.838;8903963.74939814
508.767;-2.715;-7.838;8903963.74939814
507.083;-1.297;-6.792;7373391.30805884
506.241;-1.081;-6.822;7340833.71499283
