737.253 24.440000000000055 9.497 13.233 40346.82827442543
736.831 24.01800000000003 9.554 13.289 39153.895126762385
736.41 23.59699999999998 9.536 13.313 37814.09759532708
735.989 23.176000000000045 9.671999999999999 13.257 36553.22124978247
735.567 22.75400000000002 9.85 13.121 35226.8225001275
735.146 22.33299999999997 9.859 13.184000000000001 34050.77684682507
733.882 21.06899999999996 9.568 13.4 30310.419429638056
722.083 9.269999999999982 -0.069 0.438 158.01225934348503
721.662 8.849000000000046 -0.316 0.455 179.89016739046718
721.241 8.427999999999997 -0.275 0.465 159.13398486557563
720.819 8.005999999999972 -0.237 0.47100000000000003 140.15074664221294
720.398 7.585000000000036 -0.235 0.468 124.94466931107608
719.977 7.163999999999987 -0.237 0.448 107.87092892098394
719.555 6.741999999999962 -0.313 0.429 100.10223773317207
719.134 6.321000000000026 -0.247 0.446 84.47528046466039
718.712 5.899000000000001 -0.219 0.431 69.76548611861071
718.291 5.4780000000000655 -0.18 0.399 54.472458527573316
717.87 5.057000000000016 -0.109 0.27 30.879425370454587
717.448 4.634999999999991 -0.107 0.123 14.52428161163615
717.027 4.2140000000000555 -0.009000000000000008 0.031000000000000028 2.3771520278568614
716.606 3.7930000000000064 0.059000000000000025 -0.015000000000000013 3.6320550992353384
716.184 3.370999999999981 0.08299999999999999 -0.033999999999999975 4.226827892383612
715.763 2.9500000000000455 0.06699999999999998 -0.02699999999999997 2.6069344110059354
715.342 2.5289999999999964 0.06799999999999998 -0.030999999999999972 1.982180880621431
714.92 2.106999999999971 0.03900000000000001 -0.04199999999999998 1.0551903079951261
714.499 1.6860000000000355 0.010000000000000009 -0.0050000000000000044 0.13179659261948373
714.077 1.26400000000001 -0.016999999999999987 0.01200000000000001 0.13787074788215858
713.656 0.8429999999999609 -0.022999999999999993 0.0050000000000000044 0.0693655871872364
713.235 0.42200000000002547 -0.010000000000000009 0.0 0.007385143480000899
712.813 0.0 0.0 0.0 0.0
712.392 -0.4209999999999354 0.034 0.02400000000000002 0.030589485390679832
711.971 -0.8419999999999845 0.101 -0.019000000000000017 0.3021560538203459
711.549 -1.26400000000001 -0.056999999999999995 0.11299999999999999 0.8385564965887935
711.128 -1.6849999999999454 -0.11599999999999999 0.26 3.352173047013681
710.706 -2.106999999999971 -0.23199999999999998 0.718 13.891591578033477
710.285 -2.52800000000002 -0.308 1.009 27.95921836138011
709.864 -2.9489999999999554 -0.303 0.952 36.030761136629614
709.442 -3.370999999999981 -0.258 0.7110000000000001 35.64362129861579
709.021 -3.79200000000003 -0.195 0.493 31.614115076233144
708.6 -4.212999999999965 -0.17099999999999999 0.377 30.47083475553932
708.178 -4.634999999999991 -0.216 0.318 34.24848329907647
707.757 -5.05600000000004 -0.253 0.36 46.64562718038621
707.335 -5.477999999999952 -0.268 0.657 88.30111425515824
706.914 -5.899000000000001 -0.295 0.931 140.9341691128267
706.493 -6.319999999999936 -0.33499999999999996 1.033 179.88001662549843
706.071 -6.741999999999962 -0.294 1.085 211.89798301598535
705.65 -7.163000000000011 -0.256 1.091 238.4443941496728
705.229 -7.583999999999946 -0.332 1.05 262.67072345261766
704.807 -8.005999999999972 -0.243 0.923 253.69923132812482
704.386 -8.427000000000021 -0.224 0.8440000000000001 257.1599689123029
703.965 -8.847999999999956 -0.216 0.742 250.8946697669075
703.543 -9.269999999999982 -0.177 0.7010000000000001 257.65122779273156
703.122 -9.691000000000031 -0.179 0.75 300.30469850766025
702.7 -10.112999999999943 -0.22 0.745 329.4622798614439
702.279 -10.533999999999992 -0.22 0.802 382.69202469359965
701.858 -10.955000000000041 -0.228 0.9430000000000001 482.84459229672376
701.436 -11.376999999999953 -0.259 1.019 564.3616987995007
701.015 -11.798000000000002 -0.305 1.042 626.7132205968718
700.594 -12.218999999999937 -0.33 1.044 677.9306244960054
700.172 -12.640999999999963 -0.314 1.059 731.965342145671
699.751 -13.062000000000012 -0.296 1.073 787.5523067290454
699.329 -13.484000000000037 -0.28600000000000003 1.073 837.2883998706653
698.908 -13.904999999999973 -0.273 1.085 897.0889674830544
698.908 -13.904999999999973 -1.196 -1.065 1284.0718113682724
698.487 -14.326000000000022 -0.263 1.092 955.9836156292182
698.487 -14.326000000000022 -1.059 -1.049 1268.6575966321177
698.065 -14.747999999999934 -0.277 1.087 1011.7938758303179
698.065 -14.747999999999934 -0.858 -1.069 1236.388667386667
697.644 -15.168999999999983 -0.323 1.074 1070.17449504408
697.644 -15.168999999999983 -0.757 -1.016 1209.0011590797578
697.223 -15.590000000000032 -0.322 1.046 1103.1089802108306
697.223 -15.590000000000032 -0.829 -1.014 1320.1207342399898
696.801 -16.011999999999944 -0.377 0.994 1130.3062395107147
696.801 -16.011999999999944 -0.768 -1.052 1384.8594985177265
696.38 -16.432999999999993 -0.271 0.9239999999999999 1078.346762138102
696.38 -16.432999999999993 -0.528 -1.0839999999999999 1350.2868948498053
695.959 -16.854000000000042 -0.16 0.89 1065.2143623137906
695.959 -16.854000000000042 -0.888 -1.128 1691.1083128069372
695.537 -17.275999999999954 -0.093 0.856 1065.71805524489
695.537 -17.275999999999954 -1.1460000000000001 -1.254 2102.596555142842
695.116 -17.697000000000003 -0.155 0.8340000000000001 1101.7249404461365
694.694 -18.119000000000028 -0.159 0.813 1127.8300559546021
694.273 -18.539999999999964 -0.14600000000000002 0.773 1121.3583935624933
693.852 -18.961000000000013 -0.11599999999999999 0.784 1181.6124469431447
693.43 -19.383000000000038 -0.067 0.7989999999999999 1249.2356290744185
693.009 -19.803999999999974 -0.065 0.741 1209.8250165450509
692.588 -20.225000000000023 -0.293 0.852 1528.3507946222473
692.166 -20.646999999999935 -0.19 0.7969999999999999 1448.4689361033234
692.166 -20.646999999999935 -1.159 -1.3199999999999998 3105.4422982969336
691.745 -21.067999999999984 -0.08399999999999999 0.755 1398.295765866879
691.745 -21.067999999999984 -1.085 -1.387 3241.388729382882
691.323 -21.49000000000001 -0.111 0.781 1510.777421782771
691.323 -21.49000000000001 -1.031 -1.278 3144.753018961869
690.902 -21.910999999999945 -0.112 0.763 1535.3668129147309
690.481 -22.331999999999994 -0.103 0.729 1522.6810682003345
690.481 -22.331999999999994 -1.348 -1.49 4155.560611531457
