690.902;141.999;10.7355;10.4294;1251558.76402655;6;True
690.481;141.578;10.7445;10.3954;1242718.37881164;6;True
690.481;141.578;9.4995;8.1764;1041850.49915618;6;True
690.059;141.156;10.6405;10.3734;1227890.00552386;6;True
690.059;141.156;9.4725;8.1764;1033959.01694766;6;True
689.638;140.735;10.8675;10.2584;1227492.72563616;6;True
689.217;140.314;10.8965;10.3634;1227774.92527345;6;True
688.795;139.892;11.2865;9.8814;1217411.08533962;6;True
688.374;139.471;10.7065;10.4264;1205546.89522159;6;True
687.952;139.049;10.7215;10.3464;1194661.44806619;6;True
685.003;136.1;10.8105;9.5054;1105772.12506694;6;True
685.003;136.1;10.8195;9.4994;1105987.26432854;6;True
684.582;135.679;10.5785;9.6124;1091180.42095084;6;True
684.16;135.257;10.7195;9.6204;1092749.17984187;6;True
679.104;130.201;10.3325;8.9554;961250.832618363;5;False
678.682;129.779;10.3465;9.0274;959067.679240149;5;False
677.84;128.937;10.2445;8.8514;933398.094433878;5;False
677.418;128.515;10.2755;8.9744;934425.998763454;5;False
676.997;128.094;10.3985;9.1624;943041.593822568;5;False
676.575;127.672;10.4545;9.2584;943971.442874748;5;False
676.154;127.251;10.4155;9.3544;940092.445731543;5;False
675.733;126.83;10.4075;9.4174;936299.88086668;5;False
675.311;126.408;10.4235;9.4374;931754.985280961;5;False
674.89;125.987;10.4315;9.4584;926877.301694269;5;False
674.469;125.566;10.4315;9.4794;921615.992564103;5;False
674.047;125.144;10.4315;9.4774;915344.349488804;5;False
673.626;124.723;10.4215;9.4614;908024.56263713;5;False
673.205;124.302;10.4125;9.4644;901607.27151274;5;False
672.783;123.88;10.4195;9.4574;895526.064273428;5;False
672.362;123.459;10.4455;9.3894;887788.060005924;5;False
671.94;123.037;10.4145;9.1444;870058.952136571;5;False
671.519;122.616;10.2645;8.7654;841575.746690902;5;False
671.098;122.195;10.2955;8.6144;831236.443220138;5;False
670.676;121.773;10.3575;8.5474;825804.196466872;5;False
670.255;121.352;10.3075;8.5284;817011.058547922;5;False
669.834;120.931;10.2185;8.4624;804641.844604244;5;False
669.412;120.509;10.1735;8.4484;796411.57922672;5;False
668.991;120.088;10.1945;8.4764;792892.87371796;5;False
668.569;119.666;10.0835;8.4604;781661.81945257;5;False
666.884;117.981;10.5385;8.4404;779384.76796028;5;False
666.884;117.981;10.7515;8.4894;790768.634109741;5;False
666.041;117.138;9.0165;7.4704;666277.185456133;5;False
665.62;116.717;8.7545;7.3434;645533.281278383;5;False
665.198;116.295;8.6495;7.3304;635901.458889775;5;False
664.777;115.874;8.6145;7.2834;628127.447529875;5;False
664.356;115.453;8.6145;7.2694;623072.073854076;5;False
663.934;115.031;8.3745;7.1844;605472.583555412;5;False
598.201;49.298;13.9735;8.7154;165978.184429803;5;False
597.779;48.876;13.8945;8.7604;162722.541776393;5;False
597.358;48.455;13.9465;8.7314;160209.85027733;5;False
596.937;48.034;13.9965;8.7124;157747.542129366;5;False
566.597;17.694;-2.643;-1.479;3932.2323703325;3;False
566.176;17.273;-2.355;-0.856;3100.320253436;3;False
565.755;16.852;-1.784;-0.281;2126.9310791595;3;False
565.333;16.43;-0.089;0.549;622.6078140663;2;False
564.912;16.009;0.313;0.378;521.6010712604;2;False
564.491;15.588;-1.858;-0.611;1970.8704649677;3;False
564.069;15.166;-2.04;-0.837;2103.2512886929;3;False
563.648;14.745;-1.634;-0.528;1548.2526416478;3;False
563.227;14.324;-1.679;-0.421;1472.8346833473;3;False
562.805;13.902;-1.123;-0.075;902.0585886844;2;False
561.12;12.217;-2.166;-0.624;1395.1948818832;3;False
560.699;11.796;-1.552;-0.35;918.0516958567;2;False
560.278;11.375;-1.132;-0.084;609.0818902817;2;False
559.856;10.953;-0.853;-0.134;429.578924928;2;False
559.435;10.532;-1.04;-0.416;515.2500826843;2;False
559.014;10.111;-1.313;-0.634;618.1533478602;2;False
558.592;9.689;-1.303;-0.603;558.952598067;2;False
558.171;9.268;-1.106;-0.468;427.7872781132;2;False
557.75;8.847;-0.919;-0.407;326.2360285275;2;False
557.329;8.426;-0.943;-0.431;305.2693465394;2;False
556.907;8.004;-0.968;-0.471;285.9990684458;2;False
556.486;7.583;-0.986;-0.472;260.6732494291;2;False
556.065;7.162;-0.952;-0.415;220.911631096;2;False
555.643;6.74;-0.88;-0.415;183.291705953;2;False
555.222;6.319;-0.774;-0.361;141.4206185552;2;False
554.801;5.898;-0.668;-0.236;102.2023360132;2;False
554.379;5.476;-0.551;-0.167;71.5972151212;1;False
553.958;5.055;-0.309;-0.18;37.8947779909;1;False
553.537;4.634;-0.943;-0.312;88.4535177298;1;False
553.116;4.213;-1.69;-0.291;126.2258475632;2;False
552.694;3.791;0.017;0.198;11.8440891277;1;False
552.273;3.37;0.228;0.207;14.5035254663;1;False
551.852;2.949;-0.471;-0.082;17.242031907;1;False
551.43;2.527;-0.784;-0.061;20.8243369935;1;False
551.009;2.106;-0.58;-0.021;10.6748859334;1;False
550.588;1.685;-0.279;0.028;3.3015218436;0;False
550.166;1.263;-0.362;0.052;2.419270249;0;False
549.745;0.842;-0.18;0.09;0.5916784203;0;False
549.324;0.421;0.033;0.064;0.0529264308;-1;False
548.903;0;0;0;0;0;CENTER
548.481;-0.422;-0.596;-0.056;0.442093219;0;False
548.06;-0.843;-0.877;0.019;2.5851793295;0;False
547.639;-1.264;-0.861;-0.073;5.7251479991;0;False
547.217;-1.686;-0.895;-0.003;10.5505390931;1;False
546.657;-2.246;-0.608;0.132;13.0154261785;1;False
543.289;-5.614;-52.987;-33.983;8227.3817961261;3;False
542.447;-6.456;-52.793;-33.882;10842.7253293994;4;False
541.605;-7.298;-52.501;-33.851;13797.4564223822;4;False
540.763;-8.14;-52.4;-33.957;17157.35873684;4;False
539.921;-8.982;-52.398;-34.076;20911.5638394115;4;False
539.079;-9.824;-52.431;-34.274;25070.3023723442;4;False
538.237;-10.666;-52.144;-34.26;29435.0741913845;4;False
537.395;-11.508;-52.528;-34.192;34421.9255849777;4;False
536.553;-12.35;-52.879;-34.208;39835.0059290388;4;False
535.711;-13.192;-52.759;-34.182;45369.0263453981;4;False
534.869;-14.034;-52.302;-34.155;51020.4319311093;4;False
534.027;-14.876;-52.548;-34.184;57529.9117035669;4;False
533.185;-15.718;-52.839;-34.352;64570.5235810219;4;False
532.343;-16.56;-52.901;-34.316;71710.6318652083;4;False
531.501;-17.402;-52.681;-33.985;78730.5791048637;4;False
530.659;-18.244;-51.861;-33.92;85535.6401752094;4;False
529.817;-19.086;-52.343;-34.228;94477.1908774392;4;False
528.975;-19.928;-52.451;-34.209;103128.806642748;5;False
528.133;-20.77;-51.8;-33.902;110752.352637196;5;False
527.291;-21.612;-51.863;-33.814;119922.942917866;5;False
526.449;-22.454;-52.582;-33.993;130914.017632764;5;False
525.607;-23.296;-52.572;-34.07;140991.635521109;5;False
524.765;-24.138;-52.444;-34.261;151360.158390309;5;False
509.609;-39.294;-4.871;-8.386;62096.8680584043;4;False
508.767;-40.136;-4.394;-8.259;62495.9235206278;4;False
508.767;-40.136;-4.394;-8.259;62495.9235206278;4;False
507.083;-41.82;-2.976;-7.213;56591.7970246594;4;False
506.241;-42.662;-2.76;-7.243;58502.7844815733;4;False
