737.253;184.98;20.1165;22.6924;4303159.6257536;6;True
736.831;184.558;20.1735;22.7484;4294808.48321585;6;True
736.41;184.137;20.1555;22.7724;4276084.3837295;6;True
735.989;183.716;20.2915;22.7164;4263344.76342976;6;True
735.567;183.294;20.4695;22.5804;4246285.05879805;6;True
735.146;182.873;20.4785;22.6434;4234115.75691261;6;True
733.882;181.609;20.1875;22.8594;4171292.38271084;6;True
722.083;169.81;10.5505;9.8974;1729878.82587902;6;True
721.662;169.389;10.3035;9.9144;1701397.9397894;6;True
721.241;168.968;10.3445;9.9244;1697271.8446527;6;True
720.819;168.546;10.3825;9.9304;1692526.23333591;6;True
720.398;168.125;10.3845;9.9274;1684007.89987478;6;True
719.977;167.704;10.3825;9.9074;1673804.81860768;6;True
719.555;167.282;10.3065;9.8884;1657494.98710569;6;True
719.134;166.861;10.3725;9.9054;1656024.99711312;6;True
718.712;166.439;10.4005;9.8904;1648799.07265041;6;True
718.291;166.018;10.4395;9.8584;1641188.25915747;6;True
717.87;165.597;10.5105;9.7294;1628754.00605057;6;True
717.448;165.175;10.5125;9.5824;1609378.60138993;6;True
717.027;164.754;10.6105;9.4904;1602432.35588133;6;True
716.606;164.333;10.6785;9.4444;1596519.99855569;6;True
716.184;163.911;10.7025;9.4254;1588935.03534098;6;True
715.763;163.49;10.6865;9.4324;1579966.08710894;6;True
715.342;163.069;10.6875;9.4284;1571630.31491499;6;True
714.92;162.647;10.6585;9.4174;1560322.886584;6;True
714.499;162.226;10.6295;9.4544;1552566.14950601;6;True
714.077;161.804;10.6025;9.4714;1543539.12875708;6;True
713.656;161.383;10.5965;9.4644;1534530.30562764;6;True
713.235;160.962;10.6095;9.4594;1527218.94633632;6;True
712.813;160.54;10.6195;9.4594;1520019.44274774;6;True
712.392;160.119;10.6535;9.4834;1516454.35135693;6;True
711.971;159.698;10.7205;9.4404;1510781.22570611;6;True
711.549;159.276;10.5625;9.5724;1499662.82925035;6;True
711.128;158.855;10.5035;9.7194;1497581.44242692;6;True
710.706;158.433;10.3875;10.1774;1513768.95722136;6;True
710.285;158.012;10.3115;10.4684;1521440.63182321;6;True
709.864;157.591;10.3165;10.4114;1509529.88949281;6;True
709.442;157.169;10.3615;10.1704;1487307.50093108;6;True
709.021;156.748;10.4245;9.9524;1468512.663486;6;True
708.6;156.327;10.4485;9.8364;1454311.79735382;6;True
708.178;155.905;10.4035;9.7774;1439092.00856488;6;True
707.757;155.484;10.3665;9.8194;1431521.96906015;6;True
707.335;155.062;10.3515;10.1164;1443217.32539727;6;True
706.914;154.641;10.3245;10.3904;1452624.53492936;6;True
706.493;154.22;10.2845;10.4924;1449115.24600491;6;True
706.071;153.798;10.3255;10.5444;1447653.64952497;6;True
705.65;153.377;10.3635;10.5504;1442752.66047161;6;True
705.229;152.956;10.2875;10.5094;1426840.39618089;6;True
704.807;152.534;10.3765;10.3824;1416304.7454442;6;True
704.386;152.113;10.3955;10.3034;1404440.24625255;6;True
703.965;151.692;10.4035;10.2014;1390387.30181196;6;True
703.543;151.27;10.4425;10.1604;1382590.95818031;6;True
703.122;150.849;10.4405;10.2094;1377999.48913083;6;True
