737.253 9.811 13.402000000000001 37438534.33296283
736.831 9.868 13.458 37573241.30230275
736.41 9.85 13.482000000000001 37549962.893803746
735.989 9.985999999999999 13.426 37587062.08869025
735.567 10.164 13.290000000000001 37540841.57679891
735.146 10.173 13.353000000000002 37622354.97218656
733.882 9.882 13.569 37491704.17384928
722.083 0.245 0.607 1415371.7182223296
721.662 -0.0020000000000000018 0.624 1347685.4230335993
721.241 0.039 0.634 1370263.9767643153
720.819 0.077 0.64 1388951.7397203017
720.398 0.079 0.637 1381442.8112315838
719.977 0.077 0.617 1336633.4214939366
719.555 0.0010000000000000009 0.598 1283996.432991765
719.134 0.067 0.615 1326755.3716012184
718.712 0.095 0.6 1301282.897799585
718.291 0.134 0.568 1248660.7362525265
717.87 0.20500000000000002 0.439 1035439.5384478709
717.448 0.20700000000000002 0.292 764031.9048394234
717.027 0.305 0.2 777627.6390971896
716.606 0.373 0.15399999999999997 859373.8410703738
716.184 0.397 0.135 891938.0515521581
715.763 0.381 0.14200000000000002 863856.8677296811
715.342 0.382 0.138 861908.848321704
714.92 0.353 0.127 795160.1670529834
714.499 0.324 0.16399999999999998 768800.3677100496
714.077 0.29700000000000004 0.181 735466.6182952919
713.656 0.29100000000000004 0.174 716109.7537227758
713.235 0.304 0.16899999999999998 733754.4266150508
712.813 0.314 0.16899999999999998 751372.6714939383
712.392 0.348 0.193 837500.8388352876
711.971 0.41500000000000004 0.14999999999999997 927618.7110897998
711.549 0.257 0.282 801095.1025423132
711.128 0.198 0.429 990878.6331859637
710.706 0.082 0.887 1865887.9031659772
710.285 0.006000000000000005 1.178 2464621.572685328
709.864 0.01100000000000001 1.121 2342668.6167460363
709.442 0.056 0.88 1840467.1909613956
709.021 0.119 0.662 1402219.267401645
708.6 0.14300000000000002 0.546 1175263.804169237
708.178 0.098 0.487 1033160.3191446627
707.757 0.061000000000000006 0.529 1106181.5168624178
707.335 0.046000000000000006 0.826 1716472.278532956
706.914 0.019000000000000003 1.1 2279946.527713661
706.493 -0.02099999999999999 1.202 2488401.758006945
706.071 0.020000000000000004 1.254 2592886.7545318645
705.65 0.058 1.26 2604611.1981869815
705.229 -0.018000000000000002 1.2189999999999999 2514463.9201284535
704.807 0.07100000000000001 1.092 2254307.316541454
704.386 0.09 1.013 2092532.540973633
703.965 0.098 0.911 1883011.561679028
703.543 0.137 0.87 1807813.1682627068
703.122 0.135 0.919 1904350.8042251254
702.7 0.094 0.9139999999999999 1881502.7062078412
702.279 0.094 0.971 1995253.9819668785
701.858 0.08600000000000001 1.112 2278412.008590379
701.436 0.055 1.188 2426562.618275983
701.015 0.009000000000000008 1.2109999999999999 2467997.9443082386
700.594 -0.016 1.213 2469252.153136473
700.172 0.0 1.228 2496559.2685097936
699.751 0.018000000000000002 1.242 2522250.9342006207
699.329 0.027999999999999997 1.242 2519585.1687445594
698.908 0.041 1.254 2541578.914406968
698.908 -0.882 -0.896 2546855.352765231
698.487 0.051000000000000004 1.2610000000000001 2553410.735600498
698.487 -0.745 -0.88 2332827.4195607477
698.065 0.037000000000000005 1.256 2539240.069356399
698.065 -0.544 -0.9 2125155.729564941
697.644 -0.008999999999999994 1.2429999999999999 2508905.333498903
697.644 -0.44300000000000006 -0.8470000000000001 1929272.5848086013
697.223 -0.007999999999999993 1.2149999999999999 2449419.3119587726
697.223 -0.515 -0.8450000000000001 1994914.2650056276
696.801 -0.063 1.163 2345133.3773968606
696.801 -0.45400000000000007 -0.8830000000000001 1999157.7928342577
696.38 0.043000000000000003 1.093 2199796.9890916417
696.38 -0.214 -0.9149999999999999 1889783.8396186517
695.959 0.154 1.059 2149519.7857155413
695.959 -0.5740000000000001 -0.959 2244966.4714323394
695.537 0.221 1.025 2103610.901792877
695.537 -0.8320000000000001 -1.085 2743034.8281931547
695.116 0.159 1.0030000000000001 2034880.963158324
694.694 0.155 0.982 1989648.2068046879
694.273 0.16799999999999998 0.942 1912690.203442612
693.852 0.198 0.9530000000000001 1943289.007873306
693.43 0.247 0.968 1992102.7706608127
693.009 0.249 0.9099999999999999 1879020.115425478
692.588 0.021000000000000005 1.021 2031428.5242923873
692.166 0.124 0.966 1934998.1481215286
692.166 -0.845 -1.1509999999999998 2836904.0144534623
691.745 0.23 0.9239999999999999 1889522.8697715474
691.745 -0.771 -1.218 2860521.438023567
691.323 0.203 0.95 1925373.9677998193
691.323 -0.717 -1.109 2617372.602527847
690.902 0.202 0.9319999999999999 1887778.7617189651
690.481 0.21100000000000002 0.8979999999999999 1823824.90632531
690.481 -1.034 -1.3210000000000002 3316765.3549830634
690.059 0.107 0.876 1742715.228326334
690.059 -1.061 -1.3210000000000002 3345839.3054449223
689.638 0.33399999999999996 0.761 1639131.8899344548
689.217 0.363 0.866 1849748.0360239258
688.795 0.753 0.384 1663046.8593487418
688.374 0.173 0.929 1856955.03152912
687.952 0.188 0.849 1706682.9618373183
685.003 0.277 0.008000000000000007 539237.1434810866
685.003 0.28600000000000003 0.0020000000000000018 556539.0395711282
684.582 0.045000000000000005 0.11499999999999999 240004.78973385415
684.16 0.186 0.123 432849.3698974782
679.104 -0.20099999999999998 -0.5419999999999999 1105572.1566597132
678.682 -0.18699999999999997 -0.4700000000000001 966218.910829032
677.84 -0.28900000000000003 -0.646 1348455.5183232713
677.418 -0.258 -0.523 1109804.155260873
676.997 -0.135 -0.33499999999999996 686482.6499958562
676.575 -0.07899999999999999 -0.239 477837.65052426135
676.154 -0.118 -0.14300000000000002 351507.0157555894
675.733 -0.126 -0.07999999999999996 282620.0033108814
675.311 -0.10999999999999999 -0.06000000000000005 236968.98556521928
674.89 -0.10200000000000001 -0.039000000000000035 206266.74513191616
674.469 -0.10200000000000001 -0.018000000000000016 195396.78089252693
674.047 -0.10200000000000001 -0.020000000000000018 195842.38226508503
673.626 -0.11199999999999999 -0.03600000000000003 221380.70342375626
673.205 -0.121 -0.03300000000000003 235718.17090503333
672.783 -0.11399999999999999 -0.040000000000000036 226778.03136224629
672.362 -0.088 -0.10799999999999998 261174.48550762678
671.94 -0.119 -0.353 697497.7637713585
671.519 -0.269 -0.7320000000000001 1458372.6060752736
671.098 -0.23800000000000002 -0.8830000000000001 1708030.183982892
670.676 -0.17600000000000002 -0.9500000000000001 1802233.8589338504
670.255 -0.226 -0.969 1853701.80573146
669.834 -0.31499999999999995 -1.0350000000000001 2013004.957527693
669.412 -0.36 -1.049 2060979.8905573334
668.991 -0.33899999999999997 -1.021 1996683.3444753692
668.569 -0.45000000000000007 -1.037 2095413.191632409
666.884 0.0050000000000000044 -1.057 1949460.6678944044
666.884 0.218 -1.008 1902047.4433471386
666.041 -1.5170000000000001 -2.027 4657636.465543251
665.62 -1.779 -2.154 5132877.378822103
665.198 -1.8840000000000001 -2.1670000000000003 5269147.074654131
664.777 -1.919 -2.214 5369574.732469652
664.356 -1.919 -2.228 5382165.6677785395
663.934 -2.159 -2.313 5783996.313643927
598.201 3.44 -0.7819999999999999 5235135.402592842
597.779 3.3609999999999998 -0.737 5098962.773271175
597.358 3.413 -0.7659999999999999 5176201.315405894
596.937 3.463 -0.785 5247160.673167782
566.597 -13.1765 -10.9764 22831329.58089295
566.176 -12.8885 -10.353399999999999 21976664.961128805
565.755 -12.3175 -9.7784 20875466.18633408
565.333 -10.6225 -8.9484 18408636.447728403
564.912 -10.220500000000001 -9.119399999999999 18127487.112191767
564.491 -12.3915 -10.1084 21131877.728647638
564.069 -12.573500000000001 -10.334399999999999 21475017.00425331
563.648 -12.1675 -10.0254 20771253.899410732
563.227 -12.2125 -9.9184 20696931.047240276
562.805 -11.656500000000001 -9.5724 19812772.099725753
561.12 -12.6995 -10.1214 21203965.915126428
560.699 -12.0855 -9.847399999999999 20324696.787205607
560.278 -11.6655 -9.581399999999999 19651742.329359625
559.856 -11.3865 -9.6314 19385185.64890916
559.435 -11.573500000000001 -9.9134 19778093.42192085
559.014 -11.8465 -10.1314 20200819.26886212
558.592 -11.836500000000001 -10.100399999999999 20134438.361891605
558.171 -11.6395 -9.965399999999999 19797289.86227746
557.75 -11.4525 -9.904399999999999 19533244.981353402
557.329 -11.4765 -9.9284 19547374.189704355
556.907 -11.5015 -9.968399999999999 19575768.602847762
556.486 -11.5195 -9.969399999999998 19564497.26282424
556.065 -11.4855 -9.9124 19454127.785595894
555.643 -11.4135 -9.9124 19354916.944855746
555.222 -11.307500000000001 -9.8584 19178055.327205274
554.801 -11.201500000000001 -9.7334 18942167.15682171
554.379 -11.0845 -9.664399999999999 18743145.279569197
553.958 -10.842500000000001 -9.677399999999999 18494682.522372074
553.537 -11.4765 -9.8094 19183695.189926382
